way,node1,node2,count
https://www.openstreetmap.org/way/902954157,https://www.openstreetmap.org/node/8386533021,https://www.openstreetmap.org/node/8386533020,3
https://www.openstreetmap.org/way/27256655,https://www.openstreetmap.org/node/3786184017,https://www.openstreetmap.org/node/3786184018,16
https://www.openstreetmap.org/way/182877209,https://www.openstreetmap.org/node/1898434408,https://www.openstreetmap.org/node/3060869211,4
https://www.openstreetmap.org/way/683891484,https://www.openstreetmap.org/node/5637869640,https://www.openstreetmap.org/node/2463129011,24
https://www.openstreetmap.org/way/47393748,https://www.openstreetmap.org/node/10611085401,https://www.openstreetmap.org/node/10611085380,2
https://www.openstreetmap.org/way/1119817728,https://www.openstreetmap.org/node/10242114212,https://www.openstreetmap.org/node/10210689697,1
https://www.openstreetmap.org/way/433404093,https://www.openstreetmap.org/node/9322154574,https://www.openstreetmap.org/node/6355781462,4
https://www.openstreetmap.org/way/24839460,https://www.openstreetmap.org/node/8737313595,https://www.openstreetmap.org/node/269881241,3
https://www.openstreetmap.org/way/141428801,https://www.openstreetmap.org/node/10867372395,https://www.openstreetmap.org/node/11164941092,8
https://www.openstreetmap.org/way/168117847,https://www.openstreetmap.org/node/3786940249,https://www.openstreetmap.org/node/503314518,66
https://www.openstreetmap.org/way/181417600,https://www.openstreetmap.org/node/1918461338,https://www.openstreetmap.org/node/1918468451,1
https://www.openstreetmap.org/way/175845370,https://www.openstreetmap.org/node/1864048215,https://www.openstreetmap.org/node/1864043786,1
https://www.openstreetmap.org/way/66448706,https://www.openstreetmap.org/node/10739163893,https://www.openstreetmap.org/node/430378931,1
https://www.openstreetmap.org/way/1216622795,https://www.openstreetmap.org/node/11272929057,https://www.openstreetmap.org/node/10929541410,1
https://www.openstreetmap.org/way/631351592,https://www.openstreetmap.org/node/2265978553,https://www.openstreetmap.org/node/689136749,136
https://www.openstreetmap.org/way/148899763,https://www.openstreetmap.org/node/4035815383,https://www.openstreetmap.org/node/4035815375,1
https://www.openstreetmap.org/way/36607508,https://www.openstreetmap.org/node/412784864,https://www.openstreetmap.org/node/1569340825,11
https://www.openstreetmap.org/way/35592471,https://www.openstreetmap.org/node/417137718,https://www.openstreetmap.org/node/417137717,2
https://www.openstreetmap.org/way/115225063,https://www.openstreetmap.org/node/1302773692,https://www.openstreetmap.org/node/6289657031,3
https://www.openstreetmap.org/way/336886835,https://www.openstreetmap.org/node/1913363391,https://www.openstreetmap.org/node/1913363590,1
https://www.openstreetmap.org/way/683643310,https://www.openstreetmap.org/node/2260549752,https://www.openstreetmap.org/node/333440006,2
https://www.openstreetmap.org/way/362618856,https://www.openstreetmap.org/node/5873885378,https://www.openstreetmap.org/node/582526642,2
https://www.openstreetmap.org/way/698908230,https://www.openstreetmap.org/node/4874973189,https://www.openstreetmap.org/node/4875867191,4
https://www.openstreetmap.org/way/5011575,https://www.openstreetmap.org/node/33360503,https://www.openstreetmap.org/node/32268724,7
https://www.openstreetmap.org/way/245671900,https://www.openstreetmap.org/node/2550274135,https://www.openstreetmap.org/node/7733960756,1
https://www.openstreetmap.org/way/909230568,https://www.openstreetmap.org/node/8442122240,https://www.openstreetmap.org/node/8442133829,2
https://www.openstreetmap.org/way/39917630,https://www.openstreetmap.org/node/479271399,https://www.openstreetmap.org/node/479268376,1
https://www.openstreetmap.org/way/8142853,https://www.openstreetmap.org/node/268279879,https://www.openstreetmap.org/node/26569217,1
https://www.openstreetmap.org/way/308162565,https://www.openstreetmap.org/node/1135818873,https://www.openstreetmap.org/node/1932955044,2
https://www.openstreetmap.org/way/1059092566,https://www.openstreetmap.org/node/479251519,https://www.openstreetmap.org/node/9731286347,10
https://www.openstreetmap.org/way/138255981,https://www.openstreetmap.org/node/9322154548,https://www.openstreetmap.org/node/1515257355,4
https://www.openstreetmap.org/way/1132200858,https://www.openstreetmap.org/node/10556981269,https://www.openstreetmap.org/node/10556981257,9
https://www.openstreetmap.org/way/36916662,https://www.openstreetmap.org/node/429333239,https://www.openstreetmap.org/node/429333283,1
https://www.openstreetmap.org/way/26717707,https://www.openstreetmap.org/node/8968796945,https://www.openstreetmap.org/node/8968796733,20
https://www.openstreetmap.org/way/193803813,https://www.openstreetmap.org/node/2032786438,https://www.openstreetmap.org/node/2043147507,5
https://www.openstreetmap.org/way/530551708,https://www.openstreetmap.org/node/5151764227,https://www.openstreetmap.org/node/5151764492,1
https://www.openstreetmap.org/way/172208586,https://www.openstreetmap.org/node/1831382003,https://www.openstreetmap.org/node/1831382062,20
https://www.openstreetmap.org/way/77363199,https://www.openstreetmap.org/node/910653928,https://www.openstreetmap.org/node/910653982,1
https://www.openstreetmap.org/way/24726936,https://www.openstreetmap.org/node/4778583704,https://www.openstreetmap.org/node/268747716,50
https://www.openstreetmap.org/way/991191301,https://www.openstreetmap.org/node/7572119291,https://www.openstreetmap.org/node/268605944,19
https://www.openstreetmap.org/way/1156265430,https://www.openstreetmap.org/node/10753038985,https://www.openstreetmap.org/node/10753038949,22
https://www.openstreetmap.org/way/182944373,https://www.openstreetmap.org/node/10198504353,https://www.openstreetmap.org/node/269275268,114
https://www.openstreetmap.org/way/468785787,https://www.openstreetmap.org/node/6618428945,https://www.openstreetmap.org/node/9435389768,8
https://www.openstreetmap.org/way/238573098,https://www.openstreetmap.org/node/257665176,https://www.openstreetmap.org/node/583928429,5
https://www.openstreetmap.org/way/1069651123,https://www.openstreetmap.org/node/9817726728,https://www.openstreetmap.org/node/9817727050,1
https://www.openstreetmap.org/way/26957503,https://www.openstreetmap.org/node/295698377,https://www.openstreetmap.org/node/295400459,1
https://www.openstreetmap.org/way/976381232,https://www.openstreetmap.org/node/9035567847,https://www.openstreetmap.org/node/9035567844,1
https://www.openstreetmap.org/way/1154079266,https://www.openstreetmap.org/node/274070138,https://www.openstreetmap.org/node/10233226701,1
https://www.openstreetmap.org/way/193803813,https://www.openstreetmap.org/node/503347223,https://www.openstreetmap.org/node/2043142968,5
https://www.openstreetmap.org/way/35962301,https://www.openstreetmap.org/node/420364952,https://www.openstreetmap.org/node/420365033,1
https://www.openstreetmap.org/way/628708601,https://www.openstreetmap.org/node/6389629460,https://www.openstreetmap.org/node/277835226,1
https://www.openstreetmap.org/way/1122224364,https://www.openstreetmap.org/node/4358240184,https://www.openstreetmap.org/node/318013171,16
https://www.openstreetmap.org/way/26957204,https://www.openstreetmap.org/node/298513231,https://www.openstreetmap.org/node/298506374,5
https://www.openstreetmap.org/way/692499385,https://www.openstreetmap.org/node/4081405955,https://www.openstreetmap.org/node/254812598,1
https://www.openstreetmap.org/way/469999881,https://www.openstreetmap.org/node/6350251150,https://www.openstreetmap.org/node/6382163434,1
https://www.openstreetmap.org/way/1007943336,https://www.openstreetmap.org/node/2134869765,https://www.openstreetmap.org/node/3941443783,5
https://www.openstreetmap.org/way/922315421,https://www.openstreetmap.org/node/1584233024,https://www.openstreetmap.org/node/1584232876,18
https://www.openstreetmap.org/way/327140812,https://www.openstreetmap.org/node/3338623365,https://www.openstreetmap.org/node/3338623366,3
https://www.openstreetmap.org/way/214788316,https://www.openstreetmap.org/node/2242626554,https://www.openstreetmap.org/node/2242626608,8
https://www.openstreetmap.org/way/888643774,https://www.openstreetmap.org/node/8261845917,https://www.openstreetmap.org/node/4060197045,1
https://www.openstreetmap.org/way/14487757,https://www.openstreetmap.org/node/156520562,https://www.openstreetmap.org/node/142344833,18
https://www.openstreetmap.org/way/1070789732,https://www.openstreetmap.org/node/417001674,https://www.openstreetmap.org/node/3157337954,1
https://www.openstreetmap.org/way/1060290371,https://www.openstreetmap.org/node/9741571612,https://www.openstreetmap.org/node/9741571611,1
https://www.openstreetmap.org/way/1230027310,https://www.openstreetmap.org/node/11406653336,https://www.openstreetmap.org/node/11406653335,2
https://www.openstreetmap.org/way/964571149,https://www.openstreetmap.org/node/8922213960,https://www.openstreetmap.org/node/3035441999,1
https://www.openstreetmap.org/way/46343450,https://www.openstreetmap.org/node/592176060,https://www.openstreetmap.org/node/4118730542,1
https://www.openstreetmap.org/way/389421257,https://www.openstreetmap.org/node/3647308003,https://www.openstreetmap.org/node/3647308011,239
https://www.openstreetmap.org/way/901398931,https://www.openstreetmap.org/node/8373625938,https://www.openstreetmap.org/node/8373625923,1
https://www.openstreetmap.org/way/611494476,https://www.openstreetmap.org/node/10755651716,https://www.openstreetmap.org/node/5789279992,128
https://www.openstreetmap.org/way/307514100,https://www.openstreetmap.org/node/2414810224,https://www.openstreetmap.org/node/416835367,2
https://www.openstreetmap.org/way/1012806922,https://www.openstreetmap.org/node/10243522942,https://www.openstreetmap.org/node/9344054028,25
https://www.openstreetmap.org/way/53155040,https://www.openstreetmap.org/node/939244636,https://www.openstreetmap.org/node/4303115269,1
https://www.openstreetmap.org/way/983213472,https://www.openstreetmap.org/node/269720186,https://www.openstreetmap.org/node/9091193386,10
https://www.openstreetmap.org/way/52092985,https://www.openstreetmap.org/node/1526662041,https://www.openstreetmap.org/node/1526661830,4
https://www.openstreetmap.org/way/240249739,https://www.openstreetmap.org/node/420353335,https://www.openstreetmap.org/node/420353336,2
https://www.openstreetmap.org/way/468101300,https://www.openstreetmap.org/node/1131045050,https://www.openstreetmap.org/node/1128755468,2
https://www.openstreetmap.org/way/349272180,https://www.openstreetmap.org/node/3551731086,https://www.openstreetmap.org/node/3551740005,1
https://www.openstreetmap.org/way/598350279,https://www.openstreetmap.org/node/10912654058,https://www.openstreetmap.org/node/6389755278,2
https://www.openstreetmap.org/way/544554618,https://www.openstreetmap.org/node/5263849497,https://www.openstreetmap.org/node/5263849493,1
https://www.openstreetmap.org/way/319050333,https://www.openstreetmap.org/node/3254677892,https://www.openstreetmap.org/node/3254677894,1
https://www.openstreetmap.org/way/41200155,https://www.openstreetmap.org/node/503347333,https://www.openstreetmap.org/node/503347334,3
https://www.openstreetmap.org/way/335962204,https://www.openstreetmap.org/node/4201583797,https://www.openstreetmap.org/node/4201584026,2
https://www.openstreetmap.org/way/1216934647,https://www.openstreetmap.org/node/11276072188,https://www.openstreetmap.org/node/11276072189,1
https://www.openstreetmap.org/way/37001799,https://www.openstreetmap.org/node/430330917,https://www.openstreetmap.org/node/430330914,9
https://www.openstreetmap.org/way/23686304,https://www.openstreetmap.org/node/4144644087,https://www.openstreetmap.org/node/4144644083,1
https://www.openstreetmap.org/way/397016424,https://www.openstreetmap.org/node/3998464691,https://www.openstreetmap.org/node/3998464693,1
https://www.openstreetmap.org/way/579066915,https://www.openstreetmap.org/node/5546701109,https://www.openstreetmap.org/node/5546701070,116
https://www.openstreetmap.org/way/103703371,https://www.openstreetmap.org/node/1197324961,https://www.openstreetmap.org/node/1197324940,2
https://www.openstreetmap.org/way/431049314,https://www.openstreetmap.org/node/4303003633,https://www.openstreetmap.org/node/4303003632,1
https://www.openstreetmap.org/way/47388548,https://www.openstreetmap.org/node/1932570498,https://www.openstreetmap.org/node/10208460547,1
https://www.openstreetmap.org/way/143673931,https://www.openstreetmap.org/node/1566488400,https://www.openstreetmap.org/node/3485166964,1
https://www.openstreetmap.org/way/81207410,https://www.openstreetmap.org/node/2476816968,https://www.openstreetmap.org/node/1937817474,1
https://www.openstreetmap.org/way/193841772,https://www.openstreetmap.org/node/2043503730,https://www.openstreetmap.org/node/2043503729,1
https://www.openstreetmap.org/way/47393806,https://www.openstreetmap.org/node/10766359929,https://www.openstreetmap.org/node/603304443,2
https://www.openstreetmap.org/way/673231665,https://www.openstreetmap.org/node/6304623964,https://www.openstreetmap.org/node/6304623974,74
https://www.openstreetmap.org/way/20939333,https://www.openstreetmap.org/node/224955743,https://www.openstreetmap.org/node/8401831158,1
https://www.openstreetmap.org/way/133982413,https://www.openstreetmap.org/node/11004962800,https://www.openstreetmap.org/node/2146372866,17
https://www.openstreetmap.org/way/1003373491,https://www.openstreetmap.org/node/9259249983,https://www.openstreetmap.org/node/9259249985,1
